,,,,
ubs_referencia,localizacao_ubs,link_map_ubs,Microarea,Endereco_Completo
Antonio Nascimento ,"5V33+CQ Nossa Sra. do Socorro, Sergipe","https://www.google.com/maps/place/UBS+Ant%C3%B4nio+Nascimento/@-10.8464322,-37.1456801,21z/data=!4m6!3m5!1s0x70553c1e1d0af87:0x3327d9b6cc67db19!8m2!3d-10.8464375!4d-37.1455192!16s%2Fg%2F11mtd824q8?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",5,"Estiva 1 Via Ferrea, Estiva, Nossa Senhora do Socorro - SE"
Antonio Nascimento ,"5V33+CQ Nossa Sra. do Socorro, Sergipe","https://www.google.com/maps/place/UBS+Ant%C3%B4nio+Nascimento/@-10.8464322,-37.1456801,21z/data=!4m6!3m5!1s0x70553c1e1d0af87:0x3327d9b6cc67db19!8m2!3d-10.8464375!4d-37.1455192!16s%2Fg%2F11mtd824q8?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",5,"Estiva 1 Rua Do Campo, Estiva, Nossa Senhora do Socorro - SE"
Antonio Nascimento ,"5V33+CQ Nossa Sra. do Socorro, Sergipe","https://www.google.com/maps/place/UBS+Ant%C3%B4nio+Nascimento/@-10.8464322,-37.1456801,21z/data=!4m6!3m5!1s0x70553c1e1d0af87:0x3327d9b6cc67db19!8m2!3d-10.8464375!4d-37.1455192!16s%2Fg%2F11mtd824q8?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",5,"Estia 1 Outro Lado, Estiva, Nossa Senhora do Socorro - SE"
Antonio Nascimento ,"5V33+CQ Nossa Sra. do Socorro, Sergipe","https://www.google.com/maps/place/UBS+Ant%C3%B4nio+Nascimento/@-10.8464322,-37.1456801,21z/data=!4m6!3m5!1s0x70553c1e1d0af87:0x3327d9b6cc67db19!8m2!3d-10.8464375!4d-37.1455192!16s%2Fg%2F11mtd824q8?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",5,"Estiva 2 Madrideus, Estiva, Nossa Senhora do Socorro - SE"
