ubs_referencia,localizacao_ubs,link_map_ubs,micro_area,endereco_completo
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,5,"Rua F, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,5,"Rua K, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,5,"Rua L, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,5,"Rua M, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,5,"Travessa F, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua A, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua C, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua D, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua N, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua O, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua P, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua Q, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua R, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua S, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Rua V, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,6,"Avenida Chesf, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua A, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua C, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua I, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua E, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua F, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua G, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua H, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Rua J, Sobrado, Nossa Senhora do Socorro - SE"
Parque Nossa Senhora de Fátima,"R. F - Sobrado, Nossa Sra. do Socorro - SE, 49160-000",https://maps.app.goo.gl/TwPdUwVHfmgcFter8,7,"Avenida Ferrea, Sobrado, Nossa Senhora do Socorro - SE"
